Population,Zip
17223,8505
4911,8510
956,8511
10438,8512
4530,8514
7100,8515
5217,8518
27468,8520
4782,8525
54867,8527
245,8528
7568,8530
6789,8533
13312,8534
5657,8535
19944,8536
47316,8540
4756,8542
19357,8550
5212,8551
543,8553
4023,8554
812,8555
6495,8558
5226,8559
3249,8560
0,8561
5713,8562
921,8608
14884,8609
29222,8610
26477,8611
38057,8618
23175,8619
12638,8620
9579,8628
12450,8629
23466,8638
7381,8640
4134,8641
32300,8648
18766,8690
15431,8691
92586,8701
1031,8720
20789,8721
11105,8722
31769,8723
42866,8724
4782,8730
19868,8731
1553,8732
2787,8733
7907,8734
3283,8735
12372,8736
964,8738
1961,8740
2591,8741
24377,8742
3596,8750
4248,8751
1897,8752
63891,8753
25737,8755
33041,8757
7512,8758
33033,8759
8662,8801
3603,8802
2679,8804
12340,8805
38241,8807
52,8808
6471,8809
9163,8810
14330,8812
46550,8816
44646,8817
39878,8820
289,8821
30430,8822
9096,8823
12175,8824
4528,8825
5771,8826
4185,8827
2360,8828
3694,8829
18559,8830
46818,8831
2580,8832
9039,8833
10400,8835
3767,8836
16030,8837
16535,8840
38907,8844
13703,8846
8371,8848
8274,8850
17233,8852
5542,8853
56874,8854
40271,8857
170,8858
21594,8859
53415,8861
12342,8863
29824,8865
5436,8867
7058,8869
20041,8872
51048,8873
22268,8876
22974,8879
4584,8880
16079,8882
8309,8884
7071,8886
1079,8887
9934,8889
0,8890
55476,8901
41774,8902
14136,8904
21966,10001
82191,10002
57310,10003
2807,10004
6822,10005
2507,10006
6525,10007
62810,10009
30670,10010
52167,10011
26145,10012
26065,10013
30597,10014
51196,10016
16129,10017
7021,10018
38394,10019
0,10020
40862,10021
29618,10022
61315,10023
59164,10024
97390,10025
37871,10026
62617,10027
44295,10028
77454,10029
28472,10030
59092,10031
59374,10032
58710,10033
41510,10034
33488,10035
23132,10036
17377,10037
20082,10038
26577,10039
44825,10040
12346,10044
32797,10065
5118,10069
24849,10075
0,10103
2,10110
0,10111
0,10112
0,10115
0,10119
60121,10128
0,10152
0,10153
0,10154
1327,10162
0,10165
0,10167
0,10168
0,10169
0,10170
0,10171
0,10172
0,10173
0,10174
0,10177
0,10199
0,10271
0,10278
0,10279
8685,10280
6217,10282
38885,10301
16811,10302
24537,10303
43084,10304
42006,10305
55902,10306
14829,10307
28939,10308
32646,10309
25227,10310
0,10311
60081,10312
87276,10314
47069,10451
74931,10452
79793,10453
38089,10454
38576,10455
87723,10456
70282,10457
74859,10458
47977,10459
56084,10460
51730,10461
77369,10462
70420,10463
4248,10464
44862,10465
70609,10466
98754,10467
71822,10468
71843,10469
14850,10470
22030,10471
68898,10472
58660,10473
12519,10474
43231,10475
1217,10501
5346,10502
158,10503
7960,10504
638,10505
5448,10506
6801,10507
20209,10509
10166,10510
2260,10511
24778,10512
13256,10514
5223,10516
622,10517
1390,10518
166,10519
13113,10520
10948,10522
8029,10523
4488,10524
1571,10526
1145,10527
12692,10528
11891,10530
5074,10532
7662,10533
796,10535
10719,10536
2242,10537
16673,10538
26643,10541
20157,10543
126,10545
1092,10546
7421,10547
3089,10548
15798,10549
36804,10550
20815,10552
9895,10553
4786,10560
31502,10562
23702,10566
20241,10567
12735,10570
38429,10573
4948,10576
5823,10577
534,10578
8969,10579
17241,10580
39601,10583
2389,10588
9158,10589
6926,10590
22890,10591
5020,10594
8407,10595
1270,10596
1233,10597
29234,10598
10623,10601
18142,10603
11863,10604
18337,10605
16632,10606
7098,10607
61167,10701
20390,10703
30516,10704
39924,10705
8555,10706
10479,10707
21809,10708
9303,10709
26432,10710
41093,10801
12439,10803
15096,10804
18138,10805
22875,10901
26,10910
0,10911
5175,10913
224,10914
158,10915
4446,10916
1808,10917
12043,10918
1346,10919
8744,10920
3926,10921
1355,10922
8797,10923
13141,10924
4446,10925
3354,10926
11952,10927
4033,10928
9050,10930
950,10931
106,10932
819,10933
47833,10940
13959,10941
47611,10950
40193,10952
162,10953
23550,10954
30909,10956
3030,10958
15476,10960
6166,10962
4260,10963
1791,10964
14794,10965
2302,10968
1674,10969
9670,10970
2789,10973
3149,10974
238,10975
2134,10976
60293,10977
174,10979
13440,10980
5537,10983
3317,10984
13,10985
2103,10986
3364,10987
819,10988
9868,10989
20139,10990
9839,10992
4678,10993
7206,10994
7013,10996
2759,10998
27001,11001
43739,11003
14500,11004
2055,11005
24394,11010
6370,11020
17467,11021
9870,11023
7555,11024
17372,11030
40231,11040
544,11042
30666,11050
8276,11096
25537,11101
34529,11102
37745,11103
25729,11104
36190,11105
36869,11106
3524,11109
54668,11201
79572,11203
80963,11204
43002,11205
81525,11206
92491,11207
93107,11208
72623,11209
65302,11210
93271,11211
84520,11212
62059,11213
83156,11214
68891,11215
53783,11216
38787,11217
74758,11218
96971,11219
103089,11220
81321,11221
34186,11222
74606,11223
42535,11224
59182,11225
98325,11226
43929,11228
81030,11229
84219,11230
34137,11231
28824,11232
68599,11233
94259,11234
74630,11235
97217,11236
55478,11237
51895,11238
12879,11239
0,11351
56258,11354
83221,11355
23037,11356
40872,11357
38317,11358
0,11359
19865,11360
30597,11361
17865,11362
7354,11363
34751,11364
41924,11365
13499,11366
41022,11367
107962,11368
40761,11369
37244,11370
0,11371
63320,11372
99159,11373
42297,11374
69757,11375
86316,11377
32268,11378
35822,11379
99379,11385
18722,11411
37176,11412
40385,11413
28094,11414
19145,11415
25950,11416
31004,11417
36828,11418
49193,11419
48449,11420
42588,11421
33280,11422
31625,11423
0,11424
0,11425
19575,11426
24877,11427
20307,11428
28311,11429
140,11430
61687,11432
32821,11433
62809,11434
53542,11435
17636,11436
0,11451
18991,11501
6998,11507
2022,11509
32553,11510
5273,11514
7477,11516
10243,11518
43472,11520
28019,11530
27585,11542
13005,11545
718,11547
2338,11548
2429,11549
56773,11550
22565,11552
26231,11553
37687,11554
0,11556
7538,11557
8688,11558
8188,11559
6534,11560
37894,11561
23177,11563
8752,11565
33582,11566
4000,11568
1309,11569
27235,11570
28627,11572
16200,11575
12524,11576
12541,11577
5369,11579
41129,11580
21134,11581
45656,11590
10582,11596
13167,11598
61091,11691
17674,11692
11335,11693
21725,11694
4223,11697
27536,11701
14706,11702
15954,11703
40617,11704
7726,11705
65821,11706
6701,11709
35345,11710
9328,11713
23799,11714
4441,11715
11336,11716
57375,11717
3105,11718
3290,11719
29931,11720
6369,11721
38241,11722
2846,11724
28602,11725
20233,11726
29056,11727
27562,11729
13921,11730
29173,11731
3469,11732
17788,11733
32502,11735
18131,11738
1467,11739
9459,11740
27688,11741
13404,11742
43611,11743
67412,11746
20214,11747
3431,11749
14293,11751
9367,11752
11748,11753
19110,11754
12222,11755
42817,11756
45565,11757
55009,11758
22431,11762
29495,11763
12846,11764
654,11765
11887,11766
15341,11767
21735,11768
8592,11769
199,11770
8981,11771
45265,11772
25969,11776
9351,11777
12605,11778
39094,11779
14676,11780
15132,11782
21145,11783
26158,11784
6378,11786
36606,11787
16598,11788
7935,11789
18073,11790
25639,11791
9303,11792
32348,11793
3080,11794
25821,11795
3939,11796
8796,11797
14920,11798
39653,11801
28448,11803
4921,11804
29579,11901
1201,11930
51,11931
933,11932
6391,11933
7425,11934
3271,11935
15794,11937
1012,11939
5019,11940
1799,11941
4501,11942
4277,11944
13297,11946
114,11947
1164,11948
14241,11949
17712,11950
14048,11951
4659,11952
12302,11953
3471,11954
2789,11955
329,11956
714,11957
262,11958
766,11959
878,11960
11906,11961
469,11962
6602,11963
1846,11964
631,11965
26488,11967
11245,11968
505,11970
6317,11971
1112,11972
33,11973
359,11975
1934,11976
2271,11977
3233,11978
4756,11980
97,12007
485,12008
7327,12009
28802,12010
2804,12015
310,12017
7608,12018
14841,12019
31403,12020
1002,12022
2071,12023
102,12024
5464,12025
3816,12027
970,12028
1127,12029
139,12031
795,12032
7824,12033
727,12035
220,12036
4288,12037
97,12040
352,12041
236,12042
8390,12043
326,12045
907,12046
20102,12047
7081,12051
1451,12052
4223,12053
16810,12054
2446,12056
2189,12057
1276,12058
1555,12059
1503,12060
9537,12061
1481,12062
425,12063
336,12064
42069,12065
2212,12066
1574,12067
3068,12068
180,12069
1521,12070
209,12071
2797,12072
3109,12074
3034,12075
1518,12076
6580,12077
23696,12078
3736,12083
4429,12084
523,12085
1410,12086
804,12087
80,12089
6127,12090
904,12092
1798,12093
2285,12094
12515,12095
2309,12106
370,12108
21244,12110
237,12115
1923,12116
3519,12117
14204,12118
723,12120
2031,12121
4498,12122
5502,12123
767,12124
1451,12125
1157,12130
117,12131
246,12132
3610,12134
652,12136
1813,12137
3199,12138
141,12139
1721,12140
5026,12143
20447,12144
565,12147
4322,12148
2478,12149
779,12150
594,12151
1005,12153
2838,12154
1938,12155
933,12156
4631,12157
6531,12158
7973,12159
1095,12160
159,12161
353,12164
173,12165
1368,12166
2577,12167
1748,12168
270,12169
5311,12170
387,12172
1592,12173
272,12174
861,12175
391,12176
560,12177
53812,12180
14260,12182
2609,12183
6867,12184
2236,12185
6346,12186
413,12187
11249,12188
17860,12189
718,12190
2145,12192
1784,12193
152,12194
170,12195
3392,12196
2662,12197
7994,12198
9024,12202
30505,12203
7102,12204
27097,12205
16885,12206
1879,12207
21327,12208
10913,12209
9079,12210
12054,12211
5983,12222
27723,12302
30276,12303
21708,12304
5389,12305
25785,12306
7619,12307
14401,12308
29419,12309
34844,12401
3435,12404
502,12405
707,12406
179,12407
537,12409
672,12410
487,12411
372,12412
2802,12413
10706,12414
254,12416
757,12417
388,12418
548,12419
413,12420
489,12421
252,12422
1095,12423
257,12424
632,12427
6612,12428
273,12429
973,12430
1379,12431
387,12432
404,12433
551,12434
279,12435
478,12436
51,12438
222,12439
1999,12440
33,12441
885,12442
3743,12443
401,12444
4723,12446
414,12448
3398,12449
204,12450
1878,12451
294,12452
298,12453
227,12454
2128,12455
707,12456
873,12457
3730,12458
180,12459
306,12460
1976,12461
1042,12463
935,12464
194,12465
2150,12466
1052,12468
660,12469
743,12470
667,12471
1749,12472
1271,12473
1497,12474
316,12475
18860,12477
460,12480
1177,12481
743,12482
421,12483
3160,12484
712,12485
1410,12486
3230,12487
844,12489
67,12490
1766,12491
359,12492
198,12493
930,12494
248,12495
1687,12496
5158,12498
2593,12501
1074,12502
801,12503
1249,12504
197,12507
19917,12508
127,12512
541,12513
2835,12514
1242,12515
2109,12516
633,12517
6139,12518
3068,12520
1533,12521
4929,12522
1788,12523
15556,12524
2991,12525
3716,12526
143,12527
13119,12528
2561,12529
8,12530
3502,12531
25942,12533
18098,12534
13708,12538
7704,12540
6222,12542
3027,12543
4655,12545
3009,12546
2694,12547
1380,12548
10517,12549
54565,12550
25228,12553
18261,12561
7694,12563
7485,12564
1478,12565
11185,12566
2701,12567
9521,12569
7693,12570
10332,12571
9046,12572
457,12574
1975,12575
1298,12577
2713,12578
4489,12580
2159,12581
6245,12582
2443,12583
953,12585
12705,12586
18031,12589
34962,12590
1282,12592
4427,12594
42522,12601
43802,12603
774,12604
10792,12701
1263,12719
231,12720
5818,12721
150,12722
2196,12723
330,12724
189,12725
1175,12726
2155,12729
619,12732
1447,12733
754,12734
161,12736
2169,12737
725,12738
1603,12740
360,12741
321,12742
376,12743
127,12745
1326,12746
1523,12747
1734,12748
189,12749
72,12750
1083,12751
139,12752
7728,12754
4303,12758
2033,12759
657,12760
244,12762
726,12763
1688,12764
806,12765
477,12766
108,12767
708,12768
142,12769
260,12770
14263,12771
2195,12775
2095,12776
827,12777
230,12778
1907,12779
2066,12780
374,12781
2247,12783
100,12784
1056,12785
664,12786
432,12787
3548,12788
1887,12789
4517,12790
762,12791
348,12792
14652,12801
7983,12803
26308,12804
381,12808
3512,12809
563,12810
182,12811
140,12812
1571,12814
958,12815
4518,12816
2198,12817
350,12819
2160,12821
6197,12822
187,12823
929,12824
3877,12827
9664,12828
17644,12831
6603,12832
4172,12833
6566,12834
2381,12835
689,12836
1004,12837
562,12838
13537,12839
118,12841
1134,12842
456,12843
263,12844
4955,12845
3295,12846
551,12847
570,12849
3019,12850
191,12851
471,12852
1443,12853
130,12855
73,12856
497,12857
51,12858
2339,12859
980,12860
658,12861
0,12862
644,12863
71,12864
3596,12865
36864,12866
1423,12870
4235,12871
69,12872
670,12873
167,12874
881,12878
5025,12883
347,12884
4627,12885
242,12886
5567,12887
33137,12901
1118,12903
2273,12910
23,12911
2140,12912
1228,12913
932,12914
2225,12916
1187,12917
2320,12918
2883,12919
2797,12920
2441,12921
40,12922
604,12923
133,12924
1754,12926
230,12927
2083,12928
3930,12929
830,12930
1308,12932
13,12933
1117,12934
1583,12935
708,12936
1599,12937
204,12939
1374,12941
724,12942
216,12943
3959,12944
442,12945
5370,12946
978,12950
422,12952
15780,12953
389,12955
1142,12956
1703,12957
1703,12958
1659,12959
1388,12960
255,12961
5977,12962
147,12964
418,12965
3537,12966
1216,12967
521,12969
976,12970
6316,12972
232,12973
1410,12974
384,12975
111,12976
1803,12977
325,12978
2472,12979
1236,12980
2497,12981
7881,12983
1069,12985
6120,12986
291,12987
1069,12989
4612,12992
1691,12993
1720,12996
1205,12997
583,12998
154,13020
39208,13021
1666,13024
1707,13026
31466,13027
1400,13028
7205,13029
3259,13030
15120,13031
13724,13032
4432,13033
1885,13034
8422,13035
8643,13036
8611,13037
17821,13039
2415,13040
10919,13041
2149,13042
2482,13044
30031,13045
13,13051
1666,13052
3997,13053
1388,13054
15196,13057
2418,13060
1213,13061
277,13062
2000,13063
11,13064
11550,13066
5693,13068
24791,13069
889,13071
1008,13072
6382,13073
4519,13074
2465,13076
6530,13077
10314,13078
3924,13080
1175,13081
4535,13082
1662,13083
4428,13084
189,13087
21912,13088
30191,13090
2889,13092
2605,13101
308,13102
434,13103
16201,13104
6385,13108
2348,13110
1842,13111
1944,13112
292,13113
6695,13114
107,13115
3470,13116
161,13117
6207,13118
2189,13120
1052,13122
94,13123
104,13124
37440,13126
3839,13131
3441,13132
33,13134
6932,13135
454,13136
30,13138
4178,13140
541,13141
6312,13142
2992,13143
1714,13144
1837,13145
2242,13146
1638,13147
10716,13148
8175,13152
208,13153
692,13155
2207,13156
726,13157
1737,13158
5384,13159
1960,13160
530,13162
334,13163
2559,13164
10776,13165
5529,13166
3202,13167
5352,13202
16230,13203
20375,13204
18790,13205
16415,13206
13573,13207
22401,13208
13305,13209
27440,13210
6931,13211
20535,13212
8690,13214
15582,13215
15166,13219
9079,13224
0,13290
223,13301
1637,13302
1099,13303
1505,13304
371,13305
3415,13308
5920,13309
598,13310
320,13312
486,13313
549,13314
1464,13315
6897,13316
3747,13317
1244,13318
1131,13319
2035,13320
1020,13321
1052,13322
11452,13323
2291,13324
1011,13325
5456,13326
1822,13327
1267,13328
3853,13329
164,13331
2572,13332
59,13333
1257,13334
1721,13335
753,13337
1033,13338
6781,13339
7981,13340
149,13341
199,13342
1622,13343
252,13345
6648,13346
1179,13348
10113,13350
253,13352
37,13353
3235,13354
860,13355
11199,13357
525,13360
1012,13361
148,13362
2470,13363
162,13364
8978,13365
8806,13367
1402,13368
1587,13402
7605,13403
242,13404
757,13406
5338,13407
3712,13408
2801,13409
274,13410
3732,13411
15769,13413
55,13415
2223,13416
3329,13417
184,13418
1271,13420
14501,13421
2641,13424
2374,13425
1649,13428
2136,13431
1879,13433
203,13435
70,13436
413,13437
4072,13438
3693,13439
42059,13440
18,13441
150,13450
4665,13452
708,13454
4162,13456
2061,13459
4194,13460
3081,13461
1048,13464
480,13468
971,13469
687,13470
3676,13471
213,13472
665,13473
33,13475
2825,13476
1662,13477
2872,13478
3500,13480
195,13483
165,13484
936,13485
573,13486
103,13488
561,13489
1399,13490
3798,13491
11644,13492
1990,13493
371,13494
2168,13495
37763,13501
33615,13502
38646,13601
3269,13602
10734,13603
5000,13605
3118,13606
1886,13607
1549,13608
2771,13612
2791,13613
373,13614
981,13615
1819,13616
11486,13617
1829,13618
10767,13619
2309,13620
613,13621
2855,13622
101,13623
5409,13624
1895,13625
2042,13626
204,13628
1373,13630
288,13633
5017,13634
837,13635
216,13636
4270,13637
196,13638
189,13639
241,13640
69,13641
9976,13642
80,13643
2758,13646
64,13647
2166,13648
1222,13650
137,13651
1678,13652
2680,13654
3400,13655
2807,13656
2112,13658
624,13659
2429,13660
1769,13661
16941,13662
522,13664
1402,13665
294,13666
2870,13667
3470,13668
16562,13669
465,13670
744,13672
2229,13673
151,13674
33,13675
16444,13676
153,13677
153,13678
1872,13679
1236,13680
791,13681
737,13682
1098,13684
2163,13685
525,13687
892,13690
3051,13691
45,13692
547,13693
1372,13694
58,13695
47,13696
2106,13697
3073,13730
1012,13731
8190,13732
5348,13733
2425,13734
2527,13736
898,13739
472,13740
3846,13743
1332,13744
2263,13746
4021,13748
946,13750
144,13751
788,13752
5737,13753
3846,13754
1342,13755
493,13756
1109,13757
44363,13760
327,13774
1877,13775
522,13776
627,13777
6030,13778
999,13780
625,13782
2060,13783
115,13784
633,13786
3748,13787
1018,13788
18577,13790
130,13794
3664,13795
1285,13796
2029,13797
1264,13801
660,13802
4128,13803
620,13804
187,13806
1067,13807
1502,13808
1637,13809
1020,13810
4327,13811
2333,13812
1051,13813
14053,13815
22820,13820
3505,13825
0,13826
11795,13827
4899,13830
510,13832
3915,13833
57,13834
1404,13835
4417,13838
1285,13839
639,13841
644,13842
1790,13843
885,13844
58,13845
267,13846
67,13847
3968,13849
21914,13850
6658,13856
275,13859
80,13860
349,13861
4336,13862
761,13863
1121,13864
6442,13865
19186,13901
6151,13902
18737,13903
9436,13904
27708,13905
9866,14001
12146,14004
2118,14005
9282,14006
1545,14008
5549,14009
9952,14011
2400,14012
1664,14013
23208,14020
1752,14024
3390,14025
778,14026
1322,14028
1661,14030
9911,14031
7623,14032
2170,14033
2978,14034
215,14035
5256,14036
928,14037
87,14039
2259,14040
315,14041
3834,14042
24139,14043
6878,14047
15043,14048
19795,14051
17137,14052
1280,14054
1534,14055
8080,14057
2235,14058
9619,14059
599,14060
300,14061
3166,14062
14627,14063
1792,14065
1188,14066
5472,14067
7289,14068
763,14069
6078,14070
20469,14072
43007,14075
4564,14080
3081,14081
302,14082
6988,14085
31920,14086
1138,14091
11342,14092
50807,14094
3107,14098
2098,14101
1647,14102
10886,14103
4058,14105
5507,14108
827,14109
3498,14111
8,14112
630,14113
44334,14120
3751,14125
682,14126
29940,14127
1529,14129
241,14130
4756,14131
6859,14132
125,14134
137,14135
5252,14136
2073,14138
1983,14139
7501,14141
1200,14143
1507,14145
42279,14150
1730,14167
104,14168
344,14169
2374,14170
2062,14171
3246,14172
217,14173
5956,14174
12802,14201
3741,14202
1415,14203
9235,14204
22106,14206
22312,14207
11492,14208
8679,14209
13508,14210
21545,14211
10599,14212
24134,14213
19760,14214
38980,14215
22541,14216
22936,14217
18805,14218
10888,14219
24105,14220
53475,14221
15170,14222
22713,14223
40074,14224
33075,14225
28827,14226
22915,14227
21467,14228
5600,14261
12643,14301
49,14302
5554,14303
29745,14304
17691,14305
14257,14411
7109,14414
75,14415
3583,14416
1118,14418
20706,14420
2490,14422
4889,14423
26567,14424
11051,14425
2136,14427
8371,14428
5850,14432
4201,14433
2912,14435
11201,14437
384,14441
8006,14445
41211,14450
11153,14454
20132,14456
578,14462
7117,14464
1734,14466
9925,14467
18325,14468
6166,14469
7871,14470
2675,14471
8289,14472
263,14475
2266,14476
2137,14477
1478,14478
368,14479
822,14480
1912,14481
8382,14482
4454,14485
293,14486
5936,14487
7356,14489
10586,14502
1582,14504
5187,14505
1371,14506
1285,14507
4815,14510
351,14511
4855,14512
13905,14513
6218,14514
2254,14516
2878,14517
11484,14519
2806,14521
9486,14522
2670,14525
20229,14526
12990,14527
108,14529
5434,14530
4328,14532
1717,14533
32537,14534
578,14536
164,14537
143,14539
4610,14541
41,14542
3073,14543
2420,14544
174,14545
4955,14546
4496,14548
42,14549
1714,14550
5630,14551
1229,14555
18098,14559
1819,14560
3264,14561
14497,14564
6203,14568
6187,14569
1181,14571
5304,14572
50559,14580
67,14585
10755,14586
269,14588
7713,14589
5020,14590
1701,14591
224,14592
1607,14604
13584,14605
29551,14606
16144,14607
12058,14608
42628,14609
13655,14610
17573,14611
35070,14612
13112,14613
1105,14614
15776,14615
28688,14616
23124,14617
22110,14618
14784,14619
26110,14620
33789,14621
12040,14622
25877,14623
36097,14624
10484,14625
29724,14626
2781,14627
40048,14701
6301,14706
289,14707
273,14708
1514,14709
3479,14710
1835,14711
3586,14712
572,14714
2763,14715
3040,14716
683,14717
2320,14718
3530,14719
724,14720
104,14721
407,14722
1193,14723
2465,14724
2155,14726
5090,14727
729,14728
902,14729
1302,14731
157,14732
4216,14733
2626,14735
150,14736
3998,14737
3700,14738
2636,14739
1639,14740
2412,14741
247,14742
1896,14743
2310,14744
2192,14747
851,14748
4448,14750
174,14752
978,14753
666,14754
3268,14755
105,14756
3496,14757
18523,14760
1927,14767
1017,14769
2896,14770
3945,14772
260,14774
2294,14775
654,14777
1451,14778
6633,14779
2437,14781
2762,14782
373,14783
708,14784
5074,14787
232,14788
5525,14801
4324,14802
917,14803
1636,14804
1026,14805
2161,14806
3088,14807
438,14808
2345,14809
12516,14810
3339,14812
2685,14813
2165,14814
1034,14815
293,14816
2261,14817
1836,14818
822,14819
631,14820
3218,14821
1391,14822
3639,14823
787,14824
1032,14825
2148,14826
100,14827
19734,14830
1124,14836
5661,14837
2010,14838
750,14839
3157,14840
973,14841
987,14842
12919,14843
20838,14845
789,14846
2276,14847
64877,14850
2781,14853
17,14854
988,14855
134,14856
1692,14858
913,14859
1236,14860
